docket_id,id,comment_url,attachment_count,number_of_comments_received,posted_date,congress,submitter_name,bioname,chamber,state,icpsr,title,organization,org_name_short,DATE,comment_type,org_name,org_type,position,position_certainty,TYPE,coalition,coalition_type,ask,ask1,ask2,ask3,success,success_certainty,sucess1,success2,success3,response,pressure_phrases,accept_phrases,compromise_phrases,reject_phrases,notes,
COE-2009-0032,COE-2009-0032-0031,https://www.regulations.gov/comment/COE-2009-0032-0031,0,1,2009-07-24,111,Marta Jorgensen,,,,,Comment on FR Doc # N/A,Jorgensen For Congress,,2009-07-24,,,-,,,,,,,,,,,,,,,,,,,,,
COE-2015-0017,COE-2015-0017-0082,https://www.regulations.gov/comment/COE-2015-0017-0082,1,1,2016-06-23,114,Gale Adcock,,,,,Comment on FR Doc # 2016-12083,NC House of Representatives,,2016-06-23,,,-,,,,,,,,,,,,,,,,,,,,,
COE-2015-0017,COE-2015-0017-0083,https://www.regulations.gov/comment/COE-2015-0017-0083,1,1,2016-06-23,114,Terry Van Duyn,,,,,Comment on FR Doc # 2016-12083,NC State Senate,,2016-06-23,,,-,,,,,,,,,,,,,,,,,,,,,
COE-2015-0017,COE-2015-0017-0173,https://www.regulations.gov/comment/COE-2015-0017-0173,1,1,2016-07-20,114,Pricey Harrison,,,,,Comment on FR Doc # 2016-12083,NC House of Representatives,,2016-07-20,,,-,,,,,,,,,,,,,,,,,,,,,
COE-2015-0017,COE-2015-0017-0195,https://www.regulations.gov/comment/COE-2015-0017-0195,1,1,2016-07-21,114,Verla Insko,,,,,Comment on FR Doc # 2016-12083,NC House of Representatives,,2016-07-21,,,-,,,,,,,,,,,,,,,,,,,,,
COE-2015-0017,COE-2015-0017-0226,https://www.regulations.gov/comment/COE-2015-0017-0226,1,1,2016-07-22,114,"John P. Sabatina, JR",,,,,Comment on FR Doc # 2016-12083,Pennsylvania State Senator,,2016-07-22,,,-,,,,,,,,,,,,,,,,,,,,,
COE-2015-0017,COE-2015-0017-0259,https://www.regulations.gov/comment/COE-2015-0017-0259,1,1,2016-07-25,114,Brian K. Sims,,,,,Comment on FR Doc # 2016-12083,State Represenative Brian K. Sims,,2016-07-25,,,-,,,,,,,,,,,,,,,,,,,,,
COE-2015-0017,COE-2015-0017-0302,https://www.regulations.gov/comment/COE-2015-0017-0302,1,1,2016-07-27,114,Eric Genrich,,,,,Comment on FR Doc # 2016-12083,Wisconsin State Representative,,2016-07-27,,,-,,,,,,,,,,,,,,,,,,,,,
COE-2015-0017,COE-2015-0017-0368,https://www.regulations.gov/comment/COE-2015-0017-0368,1,1,2016-07-30,114,Brendan F. Boyle,"BOYLE, Brendan Francis",House,pennsylvania,21548,Comment on FR Doc # 2016-12083,Congressman Brendan F. Boyle (PA 13),,2016-07-30,elected,"BOYLE, Brendan Francis",House-pennsylvania,,,,,,,,,,,,,,,,,,,,,
COE-2015-0017,COE-2015-0017-0371,https://www.regulations.gov/comment/COE-2015-0017-0371,0,1,2016-07-31,114,Janet Bewley,,,,,Comment on FR Doc # 2016-12083,Wisconsin State Senate,,2016-07-31,,,-,,,,,,,,,,,,,,,,,,,,,
COE-2015-0017,COE-2015-0017-0380,https://www.regulations.gov/comment/COE-2015-0017-0380,0,1,2016-07-31,114,Susan Fisher,,,,,Comment on FR Doc # 2016-12083,NC House of Representatives - District 114,,2016-07-31,,,-,,,,,,,,,,,,,,,,,,,,,
COE-2015-0017,COE-2015-0017-0497,https://www.regulations.gov/comment/COE-2015-0017-0497,1,1,2016-08-02,114,Representative Geanie Morrison,,,,,Comment on FR Doc # 2016-12083,Texas House of Representatives,,2016-08-02,,,-,,,,,,,,,,,,,,,,,,,,,
COLC-2018-0008,COLC-2018-0008-0023,https://www.regulations.gov/comment/COLC-2018-0008-0023,1,1,2018-12-12,115,Derrick Beetso,,,,,Reply comments -- NCAI,National Congress of American Indians,,2018-12-12,,,-,,,,,,,,,,,,,,,,,,,,,
COLC-2018-0008,COLC-2018-0008-0034,https://www.regulations.gov/comment/COLC-2018-0008-0034,1,1,2019-03-08,116,Derrick Beetso,,,,,NPRM Comment -- NCAI,National Congress of American Indians,,2019-03-08,,,-,,,,,,,,,,,,,,,,,,,,,
CPSC-2009-0010,CPSC-2009-0010-0088,https://www.regulations.gov/comment/CPSC-2009-0010-0088,1,2,2009-05-11,111,Jean Schmidt,"SCHMIDT, Jean",House,ohio,20540,Comments from Congresswoman Jean Schmidt,House of Representatives,,2009-05-11,elected,"SCHMIDT, Jean",House-ohio,,,,,,,,,,,,,,,,,,,,,
CPSC-2011-0074,CPSC-2011-0074-1123,https://www.regulations.gov/comment/CPSC-2011-0074-1123,1,1,2012-03-22,112,Brett Guthrie,"GUTHRIE, Brett",House,kentucky,20916,Comment from Congressman Brett Guthrie,US Congress,,2012-03-22,elected,"GUTHRIE, Brett",House-kentucky,,,,,,,,,,,,,,,,,,,,,
CPSC-2015-0020,CPSC-2015-0020-0113,https://www.regulations.gov/comment/CPSC-2015-0020-0113,1,1,2015-10-14,114,Leonard Lance,"LANCE, Leonard",House,new jersey,20929,Comment from Leonard Lance,Rep. Leonard Lance,,2015-10-14,elected,"LANCE, Leonard",House-new jersey,,,,,,,,,,,,,,,,,,,,,
DARS-2007-0049,DARS-2007-0049-0033,https://www.regulations.gov/comment/DARS-2007-0049-0033,1,1,2007-08-01,110,Todd Tiahrt,"TIAHRT, Todd",House,kansas,29524,Public Comments 2007-D013 T. Tiahrt,House of Representatives,,2007-08-01,elected,"TIAHRT, Todd",House-kansas,,,,,,,,,,,,,,,,,,,,,
DARS-2007-0060,DARS-2007-0060-0014,https://www.regulations.gov/comment/DARS-2007-0060-0014,1,1,2007-12-21,110,Gene Taylor,"TAYLOR, Gary Eugene (Gene)",House,mississippi,15637,Public Comment 2007-D001-G.Taylor,House of Representatives,,2007-12-21,elected,"TAYLOR, Gary Eugene (Gene)",House-mississippi,,,,,,,,,,,,,,,,,,,,,
DARS-2010-0059,DARS-2010-0059-0005,https://www.regulations.gov/comment/DARS-2010-0059-0005,1,1,2010-07-20,111,Senator Al Franken,"FRANKEN, Al",Senate,minnesota,40904,Comment on FR Doc # 2010-11966,US Senate,,2010-07-20,elected,"FRANKEN, Al",Senate-minnesota,,,,,,,,,,,,,,,,,,,,,
DARS-2012-0033,DARS-2012-0033-0009,https://www.regulations.gov/comment/DARS-2012-0033-0009,1,1,2012-09-27,112,Brad Grantz,,,,,Comment on FR Doc # 2012-17590,Congressional Steel Caucus,,2012-09-27,,,-,,,,,,,,,,,,,,,,,,,,,
DEA-2009-0001,DEA-2009-0001-0158,https://www.regulations.gov/comment/DEA-2009-0001-0158,1,1,2009-04-03,111,"Timothy Johnson, Rep.","JOHNSON, Timothy V.",House,illinois,20116,Honorable Timothy Johnson Comment on DEA-316,U.S. House of Representatives,,2009-04-03,elected,"JOHNSON, Timothy V.",House-illinois,,,,,,,,,,,,,,,,,,,,,
DEA-2009-0001,DEA-2009-0001-0158,https://www.regulations.gov/comment/DEA-2009-0001-0158,1,1,2009-04-03,111,"Timothy Johnson, Rep.","JOHNSON, Timothy Peter (Tim)",Senate,south dakota,15425,Honorable Timothy Johnson Comment on DEA-316,U.S. House of Representatives,,2009-04-03,elected,"JOHNSON, Timothy Peter (Tim)",Senate-south dakota,,,,,,,,,,,,,,,,,,,,,
DEA-2010-0013,DEA-2010-0013-0051,https://www.regulations.gov/comment/DEA-2010-0013-0051,2,1,2010-08-03,111,Andrew Zabel,"SHAHEEN, Jeanne",Senate,new hampshire,40906,Zabel DEA-337,"Jeanne Shaheen, US Senator",,2010-08-03,elected,"SHAHEEN, Jeanne",Senate-new hampshire,,,,,,,,,,,,,,,,,,,,,
DEA-2014-0005,DEA-2014-0005-0456,https://www.regulations.gov/comment/DEA-2014-0005-0456,1,1,2014-04-29,113,Senator Sheldon Whitehouse,"BLUMENTHAL, Richard",Senate,connecticut,41101,Comment on FR Doc # 2014-04333,Senators Sheldon Whitehouse and Richard Blumenthal,,2014-04-29,elected,"BLUMENTHAL, Richard",Senate-connecticut,,,,,,,,,,,,,,,,,,,,,
DEA-2014-0005,DEA-2014-0005-0456,https://www.regulations.gov/comment/DEA-2014-0005-0456,1,1,2014-04-29,113,Senator Sheldon Whitehouse,"WHITEHOUSE, Sheldon",Senate,rhode island,40704,Comment on FR Doc # 2014-04333,Senators Sheldon Whitehouse and Richard Blumenthal,,2014-04-29,elected,"WHITEHOUSE, Sheldon",Senate-rhode island,,,,,,,,,,,,,,,,,,,,,
DEA-2018-0012,DEA-2018-0012-0044,https://www.regulations.gov/comment/DEA-2018-0012-0044,1,1,2018-09-20,115,Daniel Swanson,,,,,Comment on FR Doc # N/A,U.S. Senators Durbin and Kennedy,,2018-09-20,,,-,,,,,,,,,,,,,,,,,,,,,
DEA-2020-0008,DEA-2020-0008-0218,https://www.regulations.gov/comment/DEA-2020-0008-0218,1,1,2020-05-22,116,Anonymous Anonymous,"SCHATZ, Brian Emanuel",Senate,hawaii,41112,Comment on FR Doc # 2020-05796,Office of U.S. Senator Brian Schatz (D-HI),,2020-05-22,elected,"SCHATZ, Brian Emanuel",Senate-hawaii,,,,,,,,,,,,,,,,,,,,,
DEA-2020-0031,DEA-2020-0031-0044,https://www.regulations.gov/comment/DEA-2020-0031-0044,1,1,2021-01-04,117,Tim Ginter,,,,,Comment on FR Doc # 2020-23813,Ohio House of Representatives,,2021-01-04,,,-,,,,,,,,,,,,,,,,,,,,,
DEA-2020-0031,DEA-2020-0031-0056,https://www.regulations.gov/comment/DEA-2020-0031-0056,0,1,2021-01-05,117,Henry Vaupel,,,,,Comment on FR Doc # 2020-23813,Former Chairman Health Policy Committee MichiganHouse of Representatives (Term Limited),,2021-01-05,,,-,,,,,,,,,,,,,,,,,,,,,
DOC-2012-0002,DOC-2012-0002-0011,https://www.regulations.gov/comment/DOC-2012-0002-0011,1,1,2012-10-05,112,Brian Howard,,,,,Comment on FR Doc # N/A,National Congress of American Indians and the Native American Contractors Association,,2012-10-05,,,-,,,,,,,,,,,,,,,,,,,,,
DOC-2018-0002,DOC-2018-0002-2053,https://www.regulations.gov/comment/DOC-2018-0002-2053,1,1,2018-07-02,115,Sheryl Wilkerson,,,,,Comment on FR Doc # 2018-11708,Representatives of the US Tire Manufacturing Industry,,2018-07-02,,,-,,,,,,,,,,,,,,,,,,,,,
DOC-2018-0002,DOC-2018-0002-2257,https://www.regulations.gov/comment/DOC-2018-0002-2257,1,1,2018-07-06,115,Chien Chi Chao,,,,,Comment on FR Doc # 2018-11708,Taiwan Economic and Cultural Representative Office in the United States,,2018-07-06,,,-,,,,,,,,,,,,,,,,,,,,,
DOE-HQ-2011-0013,DOE-HQ-2011-0013-0003,https://www.regulations.gov/comment/DOE-HQ-2011-0013-0003,1,1,2011-04-12,112,Dennis Bonnen,,,,,"Application for Long-Term Authorization to Export Liquefied Natural Gas: Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC ",House of Representatives - District 25,,2011-04-12,,,-,,,,,,,,,,,,,,,,,,,,,
DOE-HQ-2011-0013,DOE-HQ-2011-0013-0004,https://www.regulations.gov/comment/DOE-HQ-2011-0013-0004,1,1,2011-04-12,112,Joan Huffman,,,,,"Application for Long-Term Authorization to Export Liquefied Natural Gas: Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC ",The Senate of the State of Texas - District 17,,2011-04-12,,,-,,,,,,,,,,,,,,,,,,,,,
DOE-HQ-2011-0013,DOE-HQ-2011-0013-0005,https://www.regulations.gov/comment/DOE-HQ-2011-0013-0005,1,1,2011-04-12,112,James Keffer,,,,,"Application for Long-Term Authorization to Export Liquefied Natural Gas: Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC ",House of Representatives - District 60,,2011-04-12,,,-,,,,,,,,,,,,,,,,,,,,,
DOE-HQ-2011-0034,DOE-HQ-2011-0034-0002,https://www.regulations.gov/comment/DOE-HQ-2011-0034-0002,1,1,2011-08-23,112,Adley Robert,,,,,"Lake Charles Exports, LLC; Application for Long-Term Authorization To Export Liquiefied Natural Gas",State of Louisiana Senator District 36,,2011-08-23,,,-,,,,,,,,,,,,,,,,,,,,,
DOE-HQ-2011-0034,DOE-HQ-2011-0034-0003,https://www.regulations.gov/comment/DOE-HQ-2011-0034-0003,1,1,2011-08-23,112,"Charles Boustany, Jr., MD","BOUSTANY, Charles W.",House,louisiana,20514,"Lake Charles Exports, LLC; Application for Long-Term Authorization To Export Liquiefied Natural Gas",House of Representatives - 7th District - LA,,2011-08-23,elected,"BOUSTANY, Charles W.",House-louisiana,,,,,,,,,,,,,,,,,,,,,
DOE-HQ-2011-0034,DOE-HQ-2011-0034-0004,https://www.regulations.gov/comment/DOE-HQ-2011-0034-0004,1,1,2011-08-23,112,Richard Burford,,,,,"Lake Charles Exports, LLC; Application for Long-Term Authorization To Export Liquiefied Natural Gas",State Representative - District 7 - LA,,2011-08-23,,,-,,,,,,,,,,,,,,,,,,,,,
DOE-HQ-2011-0034,DOE-HQ-2011-0034-0005,https://www.regulations.gov/comment/DOE-HQ-2011-0034-0005,1,1,2011-08-23,112,Henry Burns,,,,,"Lake Charles Exports, LLC; Application for Long-Term Authorization To Export Liquiefied Natural Gas",State Representative - District 9 - LA,,2011-08-23,,,-,,,,,,,,,,,,,,,,,,,,,
DOE-HQ-2011-0034,DOE-HQ-2011-0034-0006,https://www.regulations.gov/comment/DOE-HQ-2011-0034-0006,1,1,2011-08-23,112,Sherri Cheek,,,,,"Lake Charles Exports, LLC; Application for Long-Term Authorization To Export Liquiefied Natural Gas",State Senator - District 38 - LA,,2011-08-23,,,-,,,,,,,,,,,,,,,,,,,,,
DOE-HQ-2011-0034,DOE-HQ-2011-0034-0010,https://www.regulations.gov/comment/DOE-HQ-2011-0034-0010,1,1,2011-08-23,112,"John Fleming, M.D.","FLEMING, John",House,louisiana,20918,"Lake Charles Exports, LLC; Application for Long-Term Authorization To Export Liquiefied Natural Gas",House of Representative - 4th District - LA,,2011-08-23,elected,"FLEMING, John",House-louisiana,,,,,,,,,,,,,,,,,,,,,
DOE-HQ-2011-0034,DOE-HQ-2011-0034-0011,https://www.regulations.gov/comment/DOE-HQ-2011-0034-0011,1,1,2011-08-23,112,James Keffer,,,,,"Lake Charles Exports, LLC; Application for Long-Term Authorization To Export Liquiefied Natural Gas",House of Representatives - District 60 - TX,,2011-08-23,,,-,,,,,,,,,,,,,,,,,,,,,
DOE-HQ-2011-0034,DOE-HQ-2011-0034-0012,https://www.regulations.gov/comment/DOE-HQ-2011-0034-0012,1,1,2011-08-23,112,Mary Landrieu,"LANDRIEU, Mary L.",Senate,louisiana,49702,"Lake Charles Exports, LLC; Application for Long-Term Authorization To Export Liquiefied Natural Gas",United States Senator,,2011-08-23,elected,"LANDRIEU, Mary L.",Senate-louisiana,,,,,,,,,,,,,,,,,,,,,
DOE-HQ-2011-0034,DOE-HQ-2011-0034-0013,https://www.regulations.gov/comment/DOE-HQ-2011-0034-0013,1,1,2011-08-23,112,Mike Michot,,,,,"Lake Charles Exports, LLC; Application for Long-Term Authorization To Export Liquiefied Natural Gas",State Senator - District 23 - LA,,2011-08-23,,,-,,,,,,,,,,,,,,,,,,,,,
DOE-HQ-2011-0034,DOE-HQ-2011-0034-0014,https://www.regulations.gov/comment/DOE-HQ-2011-0034-0014,1,1,2011-08-23,112,Dan Morrish,,,,,"Lake Charles Exports, LLC; Application for Long-Term Authorization To Export Liquiefied Natural Gas",State Senator - District 25,,2011-08-23,,,-,,,,,,,,,,,,,,,,,,,,,
DOE-HQ-2011-0035,DOE-HQ-2011-0035-0010,https://www.regulations.gov/comment/DOE-HQ-2011-0035-0010,1,1,2011-12-01,112,- -,,,,,Biggert_Altmire_Simpson and Clyburn 11-16-11,Congress of the United States,,2011-12-01,,,-,,,,,,,,,,,,,,,,,,,,,
DOE-HQ-2011-0035,DOE-HQ-2011-0035-0050,https://www.regulations.gov/comment/DOE-HQ-2011-0035-0050,1,1,2012-01-03,112,Representative Ed Whitfield,"WHITFIELD, Wayne Edward (Ed)",House,kentucky,29525,REP ED WHITFIELD_HQ-#447750-v1-Incoming -LATE COMMENT,US House of Representatives,,2012-01-03,elected,"WHITFIELD, Wayne Edward (Ed)",House-kentucky,,,,,,,,,,,,,,,,,,,,,
DOE-HQ-2020-0028,DOE-HQ-2020-0028-0033,https://www.regulations.gov/comment/DOE-HQ-2020-0028-0033,3,1,2020-08-17,116,Patrick Leahy,"LEAHY, Patrick Joseph",Senate,vermont,14307,Comment from Senator Patrick Leahy,U.S. Senate,,2020-08-17,elected,"LEAHY, Patrick Joseph",Senate-vermont,,,,,,,,,,,,,,,,,,,,,
DOI-2007-0032,DOI-2007-0032-0131,https://www.regulations.gov/comment/DOI-2007-0032-0131,1,1,2008-03-17,110,,,,,,Comment on FR Doc# E7-20209,US Congress,,2008-03-17,,,-,,,,,,,,,,,,,,,,,,,,,
DOI-2007-0032,DOI-2007-0032-0179,https://www.regulations.gov/comment/DOI-2007-0032-0179,0,1,2010-05-14,111,,,,,,Comment on FR Doc # 2010-05283,Quapaw Tribe NAGPRA representative,,2010-05-14,,,-,,,,,,,,,,,,,,,,,,,,,
DOI-2015-0005,DOI-2015-0005-1837,https://www.regulations.gov/comment/DOI-2015-0005-1837,1,1,2015-09-16,114,,,,,,Comment on FR Doc # 2014-14430,Hawaii Congressional Delegation,,2015-09-16,,,-,,,,,,,,,,,,,,,,,,,,,
DOI-2017-0003,DOI-2017-0003-0022,https://www.regulations.gov/comment/DOI-2017-0003-0022,0,1,2017-07-06,115,Chad Hutchison,,,,,IA-0003,Office of Alaska State Senator John Coghill,,2017-07-06,,,-,,,,,,,,,,,,,,,,,,,,,
DOI-2017-0003,DOI-2017-0003-0023,https://www.regulations.gov/comment/DOI-2017-0003-0023,0,1,2017-07-06,115,Chad Hutchison,,,,,BLM-0002,Office of Alaska State Senator John Coghill,,2017-07-06,,,-,,,,,,,,,,,,,,,,,,,,,
DOI-2017-0003,DOI-2017-0003-0025,https://www.regulations.gov/comment/DOI-2017-0003-0025,0,1,2017-07-06,115,Chad Hutchison,,,,,BOEM-0001,Office of Alaska State Senator John Coghill,,2017-07-06,,,-,,,,,,,,,,,,,,,,,,,,,
DOI-2017-0003,DOI-2017-0003-0026,https://www.regulations.gov/comment/DOI-2017-0003-0026,0,1,2017-07-06,115,Chad Hutchison,,,,,NPS-0002,Office of Alaska State Senator John Coghill,,2017-07-06,,,-,,,,,,,,,,,,,,,,,,,,,
DOI-2017-0003,DOI-2017-0003-0027,https://www.regulations.gov/comment/DOI-2017-0003-0027,0,1,2017-07-06,115,Chad Hutchison,,,,,FWS-0007,Office of Alaska State Senator John Coghill,,2017-07-06,,,-,,,,,,,,,,,,,,,,,,,,,
DOI-2018-0001,DOI-2018-0001-0371,https://www.regulations.gov/comment/DOI-2018-0001-0371,0,1,2018-03-19,115,Chad Hutchison,,,,,Comment on FR Doc # 2018-03219,Office of Alaska State Senator John Coghill,,2018-03-19,,,-,,,,,,,,,,,,,,,,,,,,,
DOI-2018-0017,DOI-2018-0017-8637,https://www.regulations.gov/comment/DOI-2018-0017-8637,1,1,2019-01-29,116,Derrick Beetso,,,,,Comment from National Congress of American Indians,National Congress of American Indians,,2019-01-29,,,-,,,,,,,,,,,,,,,,,,,,,
DOJ-2007-0110,DOJ-2007-0110-0159,https://www.regulations.gov/comment/DOJ-2007-0110-0159,1,1,2007-09-24,110,Patrick Leahy,"LEAHY, Patrick Joseph",Senate,vermont,14307,Comment on FR Doc # E7-15254,United States Senate Judiciary Committee,,2007-09-24,elected,"LEAHY, Patrick Joseph",Senate-vermont,,,,,,,,,,,,,,,,,,,,,
DOJ-CRT-2008-0015,DOJ-CRT-2008-0015-2804,https://www.regulations.gov/comment/DOJ-CRT-2008-0015-2804,1,1,2008-09-18,110,Jan Schakowsky,"SCHAKOWSKY, Janice D.",House,illinois,29911,Comment Submitted by Jan Schakowsky,Member of Congress,,2008-09-18,elected,"SCHAKOWSKY, Janice D.",House-illinois,,,,,,,,,,,,,,,,,,,,,
DOJ-CRT-2008-0016,DOJ-CRT-2008-0016-1619,https://www.regulations.gov/comment/DOJ-CRT-2008-0016-1619,1,1,2008-09-18,110,Tom Harkin,"HARKIN, Thomas Richard (Tom)",Senate,iowa,14230,"Comment submitted by Tom Harkin, United State Senator",United States Senator Iowa,,2008-09-18,elected,"HARKIN, Thomas Richard (Tom)",Senate-iowa,,,,,,,,,,,,,,,,,,,,,
DOJ-CRT-2012-0006,DOJ-CRT-2012-0006-1360,https://www.regulations.gov/comment/DOJ-CRT-2012-0006-1360,1,1,2012-04-05,112,Lamar Smith,"SMITH, Lamar Seeligson",House,texas,15445,Comment on FR Doc # 2012-06747,House of Representatives Committee on the Judiciary,,2012-04-05,elected,"SMITH, Lamar Seeligson",House-texas,,,,,,,,,,,,,,,,,,,,,
DOJ-CRT-2016-0020,DOJ-CRT-2016-0020-0046,https://www.regulations.gov/comment/DOJ-CRT-2016-0020-0046,1,1,2016-10-21,114,Matthew Ginsburg,,,,,Comment on FR Doc # 2016-21937,American Federation of Labor and Congress of Industrial Organizations,,2016-10-21,,,-,,,,,,,,,,,,,,,,,,,,,
DOJ-LA-2017-0006,DOJ-LA-2017-0006-0241,https://www.regulations.gov/comment/DOJ-LA-2017-0006-0241,1,1,2017-06-12,115,Senators Blumenthal and Booker,,,,,Comment on FR Doc # 2017-07512,Senators Blumenthal and Booker,,2017-06-12,,,-,,,,,,,,,,,,,,,,,,,,,
DOJ-LA-2017-0006,DOJ-LA-2017-0006-0247,https://www.regulations.gov/comment/DOJ-LA-2017-0006-0247,1,1,2017-06-12,115,Jill Spriggs,,,,,Comment on FR Doc # 2017-07512,American Congress of Forensic Science Laboratories,,2017-06-12,,,-,,,,,,,,,,,,,,,,,,,,,
